,locality,price,flat_type,area,url,image,lat,lon
8493,Praha 3 - Žižkov,10000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-na-rovnosti/1433182284,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5BWLrlBHwLGeKIyP/585b.png?fl=res,400,300,3|shr,,20|jpg,90",50.089935689600004,14.4867353104
8494,Praha 9 - Hrdlořezy,32000,3+kk,75,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-hrdlorezy-nad-smetankou/480419916,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CoHumBKkvGfsono/ba72.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0970086896,14.5006753104
8495,Praha 10,21000,3+1,47,https://www.sreality.cz/detail/pronajem/byt/3+1/praha--voronezska/2180793164,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CGpNZKRbGKKogP/a7f4.png?fl=res,400,300,3|shr,,20|jpg,90",50.073631689600006,14.443193310400002
8496,Praha 10,12000,1+1,17,https://www.sreality.cz/detail/pronajem/byt/1+1/praha--voronezska/603734860,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5Do9kXLSPGKK5nK/f31c.png?fl=res,400,300,3|shr,,20|jpg,90",50.073631689600006,14.443193310400002
8497,Praha 4 - Hodkovičky,13000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hodkovicky-sifarska/399393612,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CoHumJtMGJZPbP/b202.png?fl=res,400,300,3|shr,,20|jpg,90",50.0231366896,14.401068310400001
8498,Praha 4 - Krč,11000,2+1,23,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-krc-sturova/77766732,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CoHumBVKuGphHy3/b94f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0317536896,14.447955310400001
8499,Praha 4 - Kamýk,14000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kamyk-hodkovicka/718446668,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtBwNESBhc5GmJ3U4/44a8.png?fl=res,400,300,3|shr,,20|jpg,90",50.0237586896,14.4379043104
8500,Praha 4 - Krč,17000,3+kk,50,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-krc-tavolnikova/3470095180,"https://d18-a.sdn.cz/d_18/c_img_p8_A/nPXMbbUsvqawIkJ2ZFufEnk/000a.png?fl=res,400,300,3|shr,,20|jpg,90",50.021854689600005,14.459072310400002
8501,Praha 4 - Braník,13000,3+kk,32,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-branik-novodvorska/1053990988,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDrxR2BCj3Ghb6iq/8900.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.028980689600004,14.4268013104
8502,Praha 5 - Smíchov,17000,3+kk,39,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-pod-brentovou/2916261964,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5Do9kXBIs7Gfpq7n/e8cc.png?fl=res,400,300,3|shr,,20|jpg,90",50.0636336896,14.4014303104
8503,Praha 4 - Kamýk,14000,2+kk,31,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kamyk-hodkovicka/4157775948,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtBwNESBaNrGfoXXx/aaaf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0239266896,14.437888310400002
8504,Praha 5 - Jinonice,16000,2+kk,33,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-jinonice-kohoutovych/3720519756,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CDciVBj45Gh2y22/5508.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0555996896,14.3630953104
8505,Praha 5 - Stodůlky,17000,3+1,54,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stodulky-nuslova/2896212044,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtCJexHzIzGXWyaW/dc4c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0549856896,14.3469763104
8506,Praha 2 - Vinohrady,18000,3+1,44,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-belehradska/2062181196,"https://d18-a.sdn.cz/d_18/c_img_p8_B/kY1K2LlXQBiCrTBMgFwIYUf/76ee.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0728456896,14.431167310400001
8507,Praha 4 - Nusle,15000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nusle-svatoslavova/4200276812,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWZuTBRm2GnSArp/8606.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0639616896,14.441067310400001
8508,Praha 9 - Dolní Počernice,13000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-dolni-pocernice-cernodolska/3082985548,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtCJexHFt9GjLofX/8c78.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0854416896,14.5738743104
8509,Praha 3 - Vinohrady,13000,2+1,31,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-u-vinohradske-nemocnice/3304235084,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CGpNZBKI6Gfii1F/b6b3.png?fl=res,400,300,3|shr,,20|jpg,90",50.0796396896,14.4739113104
8510,Praha 6 - Břevnov,9000,1+kk,18,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-brevnov-patockova/2829291596,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWLrlBVGRGpoios/d741.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0883416896,14.3698003104
8511,Praha 3 - Žižkov,10000,1+kk,13,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-zizkov-biskupcova/1138925644,"https://d18-a.sdn.cz/d_18/c_img_qA_F/nCTUX1iX5DwDWzBgHPGfXsAY/1ca3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.092766689600005,14.4742883104
8512,Praha 3 - Žižkov,13000,2+1,37,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-zizkov-jeseniova/2481102924,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtBM3KV9HZGfXlut/4932.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0918506896,14.4746543104
8513,Praha 4 - Nusle,11000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nusle-pod-lazni/3236077644,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtzYqGBBEyGfXcYq/0465.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0603946896,14.4405793104
8514,Praha 9 - Vysočany,10000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysocany-podkovarska/3473055820,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtzYqGBBB0GfQfj4/b88c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.106182689600004,14.5108973104
8515,Praha 1 - Staré Město,14000,2+1,47,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-bartolomejska/238198860,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtDrxR2991GfOKf3/22ef.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.084430689600005,14.413857310400001
8516,Praha 2 - Vinohrady,10000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-slovenska/3442647116,"https://d18-a.sdn.cz/d_18/c_img_qA_F/nCTUX1iX5CNPfpBfaZGfNt7v/1bf4.png?fl=res,400,300,3|shr,,20|jpg,90",50.0747646896,14.4432423104
8517,Praha 10 - Petrovice,17000,3+kk,37,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-petrovice-rezlerova/3560087628,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtEDuRmCB2GfNU4c/0da0.png?fl=res,400,300,3|shr,,20|jpg,90",50.0392196896,14.5618223104
8518,Praha 4 - Michle,14000,3+kk,39,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-michle-bitovska/3726811212,"https://d18-a.sdn.cz/d_18/c_img_qA_F/nCTUX1iX5DwDWzBfp2GfMqxc/f400.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0476806896,14.4508593104
8519,Praha 5 - Smíchov,14000,2+kk,33,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-smichov-staropramenna/537632844,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtDgLT030TGaTyGT/130d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.073086689600004,14.4050803104
8520,Praha 2 - Vinohrady,23000,2+kk,38,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-uruguayska/3823939660,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtCDcb5Gs5GmmvFh/c8b5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0756116896,14.4354123104
8521,Praha 9 - Hloubětín,13000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hloubetin-za-cernym-mostem/1450745932,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtzYqG7EFGblCni/a7ee.png?fl=res,400,300,3|shr,,20|jpg,90",50.1102566896,14.553319310400001
8522,Praha 5 - Hlubočepy,0,3+1,59,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-hlubocepy-/1817354316,"https://d18-a.sdn.cz/d_18/c_img_qA_F/nCTUX1iX5CGpNZBJkIGfLxPB/b59b.png?fl=res,400,300,3|shr,,20|jpg,90",50.0438046896,14.3938873104
8523,Praha 4 - Modřany,14000,4+kk,45,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-modrany-bozeticka/4055412812,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtDrxR29xMGfDwB9/fc71.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.002903689600004,14.428772310400001
8524,Praha 4 - Chodov,11000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-chodov-podjavorinske/994222156,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDgLT0BDVnGim4YS/7030.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0338176896,14.5170093104
8525,Praha 3 - Žižkov,30000,3+kk,53,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zizkov-krizkovskeho/407019596,"https://d18-a.sdn.cz/d_18/c_img_qA_F/nCTUX1iX5CDciVBfyZGfKk08/5d92.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.083400689600005,14.446481310400001
8526,Praha 6 - Dejvice,13000,2+kk,23,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-dejvice-koulova/2571280460,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtEDuRmCAtGfKdnN/b199.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1106916896,14.3915843104
8527,Praha 4 - Michle,11000,2+kk,24,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-michle-primeticka/1581424716,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtBwNESBZDlGfKakJ/ab2d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0493626896,14.446158310400001
8528,Praha 4 - Chodov,13000,3+kk,41,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-chodov-radimovicka/3745685580,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBM3KV9ChGfKWhF/5848.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0238006896,14.512728310400002
8529,Praha 10 - Strašnice,17000,3+kk,42,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-strasnice-strancicka/1631756364,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5Do9kXBSneGnhJAU/1050.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0674866896,14.494621310400001
8530,Praha 5 - Stodůlky,14000,3+kk,41,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stodulky-amforova/3024265292,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWLrlBVWgGp45Jt/cf31.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0439986896,14.327256310400001
8531,Praha 4 - Kamýk,19000,3+kk,42,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kamyk-hodkovicka/2490540108,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CDciVBnDbGka1xB/335d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.023765689600005,14.4379163104
8532,Praha 3 - Žižkov,38000,2+1,69,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-zizkov-borivojova/4180284236,"https://d18-a.sdn.cz/d_18/c_img_p7_C/nPXMbbUsvqawIk0HFkW2n3/17a6.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0844426896,14.444686310400002
8533,Praha 7 - Holešovice,12000,1+1,17,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-holesovice-haskova/1569955916,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBM3KV89sGfH40k/33f8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.102306689600006,14.426076310400001
8534,Praha 6 - Veleslavín,22000,2+kk,34,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-veleslavin-na-drackach/4202930252,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtEDuRmB0YGfHiPO/adf7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0962376896,14.363837310400001
8535,Praha 2 - Vinohrady,53000,atypické,70,https://www.sreality.cz/detail/pronajem/byt/atypické/praha-vinohrady-safarikova/1115922508,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtCJexHBslGfHNf6/e8dd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0737496896,14.4319233104
8536,Praha 10 - Vršovice,13000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vrsovice-omska/2156109900,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CDciVBk9GGiksik/e903.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.074898689600005,14.4761153104
8537,Praha 10 - Dolní Měcholupy,19000,3+kk,66,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-dolni-mecholupy-za-zahradami/2327027788,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CGpNZBTNjGn68Cb/12af.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.058204689600004,14.554012310400001
8538,Praha 2 - Nusle,41000,4+kk,67,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-nusle-/1888502604,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtBM3KVMRkGNKv28/d394.png?fl=res,400,300,3|shr,,20|jpg,90",50.0587846896,14.4400173104
8539,Praha 10 - Vršovice,10000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vrsovice-petrohradska/2418974796,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtzYqG9OBGdZNT9/b239.png?fl=res,400,300,3|shr,,20|jpg,90",50.066475689600004,14.4504793104
8540,Praha 7 - Holešovice,8000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-holesovice-vinarska/1566482508,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBIN7Gn4OpW/9b67.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1003306896,14.429280310400001
8541,Praha 5 - Smíchov,15000,3+1,57,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-smichov-plzenska/1465819212,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5BWLrlBGlmGdYjF4/bf21.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0725136896,14.3725043104
8542,Praha 2 - Nusle,11000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-oldrichova/626958412,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5DwDWzBpTHGloCmx/3d8d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0677346896,14.4262093104
8543,Praha 5 - Smíchov,37000,2+kk,44,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-smichov-holeckova/1857540940,"https://d18-a.sdn.cz/d_18/c_img_oe_A/nPSV1TXV2nCruJ2EXcEgY79l/bf64.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.075756689600006,14.3914473104
8544,Praha 4 - Michle,10000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-michle-pocatecka/924738380,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtCDcb55cfGdXZHM/ff25.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.045215689600006,14.4534083104
8545,Praha 10,17000,3+kk,54,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha--na-krivce/3129974860,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CDciVBcShGdVTyP/5879.png?fl=res,400,300,3|shr,,20|jpg,90",50.0603866896,14.4649483104
8546,Praha 3 - Vinohrady,13000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-libicka/650092620,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtEBMvI6MMGddecD/ba91.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0790786896,14.455391310400001
8547,Praha 4 - Chodov,14000,2+kk,32,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-chodov-nechvilova/3854540876,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtCJexH9lcGdTvoY/fa81.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0259826896,14.493916310400001
8548,Praha 1,29000,3+kk,72,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-praha-1-/3773371212,"https://d18-a.sdn.cz/d_18/c_img_og_A/kOzkBkwYBTBCGZ9DOdFHtXxd/5a09.png?fl=res,400,300,3|shr,,20|jpg,90",50.089870689600005,14.422097310400002
8549,Praha 8 - Karlín,14000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-karlin-/313086796,"https://d18-a.sdn.cz/d_18/c_img_p9_A/nCTUX1iX5CGpNZWjF7vDF1/5d71.png?fl=res,400,300,3|shr,,20|jpg,90",50.094711689600004,14.4563303104
8550,Praha 5,23000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-praha-5-/3420738380,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5CFdAHD6yGFc5kC/31da.png?fl=res,400,300,3|shr,,20|jpg,90",50.0573276896,14.3776563104
8551,Praha 5 - Smíchov,26000,2+kk,44,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-smichov-/3700072524,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtDgLT04oEGa922F/f248.png?fl=res,400,300,3|shr,,20|jpg,90",50.0773436896,14.4036213104
8552,Praha 10 - Záběhlice,10000,2+kk,19,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zabehlice-jablonova/1758437452,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CoHumBG7IGdSS6H/a418.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0584566896,14.4983303104
8553,Praha 1 - Nové Město,24000,2+1,41,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-nove-mesto-truhlarska/2834240076,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtzYqGtz3GVu51V/78e6.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0925336896,14.4278663104
8554,Praha 1 - Nové Město,15000,1+kk,14,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-opletalova/2430821196,"https://d18-a.sdn.cz/d_18/c_img_qA_B/nCTUX1iX5CoHumiqUGSvRRr/9a86.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0870976896,14.431202310400002
8555,Praha 8 - Troja,11000,2+kk,27,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-troja-krynicka/2681839692,"https://d18-a.sdn.cz/d_18/c_img_qA_D/nCTUX1iX5Do9kXBDLWGbfnfl/5375.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1287656896,14.4094263104
8556,Praha 7 - Holešovice,13000,1+kk,24,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-holesovice-na-maninach/2499780684,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5Do9kXBFmEGdQrRf/2d7d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1051866896,14.450497310400001
8557,Praha 4 - Braník,8000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-branik-podolska/2079301708,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtEDuRmBXQyGdQa5o/4d87.png?fl=res,400,300,3|shr,,20|jpg,90",50.046375689600005,14.4111803104
8558,Praha 1 - Malá Strana,16000,2+kk,38,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-mala-strana-vsehrdova/1726980172,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CoHumBG4KGdPvd4/7305.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.083465689600004,14.4048033104
8559,Praha 5 - Stodůlky,14000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stodulky-klementova/1528799308,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CDciVBcJFGdPeRc/0dd9.png?fl=res,400,300,3|shr,,20|jpg,90",50.0475316896,14.301156310400001
8560,Praha 6 - Ruzyně,13000,2+kk,32,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-ruzyne-stocesova/1746903116,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBRc2UuglGdP1Dv/dfd3.png?fl=res,400,300,3|shr,,20|jpg,90",50.092766689600005,14.2951193104
8561,Praha 2 - Nové Město,21000,3+1,71,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-nove-mesto-rumunska/354000972,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtzYqG6vsGbLVhO/ad07.png?fl=res,400,300,3|shr,,20|jpg,90",50.0757026896,14.4287113104
8562,Praha 5 - Radotín,14000,2+kk,39,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-radotin-josefa-kociho/2383388748,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtBRc2UF5zGkdfiN/5f15.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.985775689600004,14.3627393104
8563,Praha 3 - Vinohrady,14000,2+1,28,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-vinohradska/3071254604,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5bIUBBIWQGdC9XK/be0c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0793686896,14.452552310400002
8564,Praha 7 - Holešovice,25000,4+kk,54,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-holesovice-argentinska/2940182604,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtEDuRmBXDtGdAJ5B/aa94.png?fl=res,400,300,3|shr,,20|jpg,90",50.109894689600004,14.441510310400002
8565,Praha 3 - Vinohrady,17000,3+kk,55,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-premyslovska/3577716812,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtzYqG90eGd6qCC/00ad.png?fl=res,400,300,3|shr,,20|jpg,90",50.080211689600006,14.451024310400001
8566,Praha 4 - Michle,14000,3+kk,44,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-michle-na-lise/2905579596,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBM3KV6UbGc7DR3/65db.png?fl=res,400,300,3|shr,,20|jpg,90",50.0489466896,14.4631663104
8567,Praha 10 - Strašnice,13000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-strasnice-izraelska/2989465676,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5Do9kXBFULGc6zut/3de7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0816576896,14.4757783104
8568,Praha 8 - Libeň,8000,1+kk,10,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-liben-kotlaska/2878870348,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtDgLT0o9nGVIcyu/4e07.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1082916896,14.4770483104
8569,Praha 8 - Dolní Chabry,14000,3+kk,45,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-dolni-chabry-kobyliska/2469371980,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtzYqG8yxGc6eam/d0ba.png?fl=res,400,300,3|shr,,20|jpg,90",50.1444666896,14.448270310400002
8570,Praha 9 - Střížkov,14000,3+kk,44,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-strizkov-zandovska/2338299980,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CNPfpBkGHGhbERs/e516.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1304206896,14.492416310400001
8571,Praha 4 - Nusle,16000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-na-bitevni-plani/3428819020,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5BWZuTBF90Gc4fU4/0ed9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0617566896,14.4293543104
8572,Praha 10 - Horní Měcholupy,13000,2+kk,44,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-horni-mecholupy-modenska/1550168140,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtDrxR220DGZNE2u/d801.png?fl=res,400,300,3|shr,,20|jpg,90",50.042618689600005,14.5664213104
8573,Praha 10,17000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha--u-hostivarskeho-nadrazi/3979432780,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtJj1UDSoGCH6rc/895a.png?fl=res,400,300,3|shr,,20|jpg,90",50.0567366896,14.539187310400001
8574,Praha 1 - Staré Město,30000,3+kk,60,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-dlouha/3590284108,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CGpNZBSjTGnSFVs/6b87.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.092144689600005,14.4223343104
8575,Praha 2 - Vinohrady,22000,2+1,32,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-chodska/488153164,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBM3KVBFe2GnSFEA/7dea.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0764926896,14.443841310400002
